,state,season,mmwr_week,age_category,sex,race,rate,HHS_region
1371,New Mexico,2019,Overall,----85+ years,Female,"AI/AN, non-Hispanic",0,6
1372,New Mexico,2019,Overall,----85+ years,Female,"Black, non-Hispanic",0,6
1373,New Mexico,2019,Overall,----85+ years,Female,Hispanic,75.6,6
1374,New Mexico,2019,Overall,----85+ years,Female,"White, non-Hispanic",116.7,6
1375,New Mexico,2019,Overall,----85+ years,Male,"A/PI, non-Hispanic",0,6
1376,New Mexico,2019,Overall,----85+ years,Male,"AI/AN, non-Hispanic",0,6
1377,New Mexico,2019,Overall,----85+ years,Male,"Black, non-Hispanic",0,6
1378,New Mexico,2019,Overall,----85+ years,Male,Hispanic,0,6
1379,New Mexico,2019,Overall,----85+ years,Male,"White, non-Hispanic",62.3,6
1380,Utah,2019,Overall,----0-<6 months,Female,"A/PI, non-Hispanic",4569.4,8
1381,Utah,2019,Overall,----0-<6 months,Female,"AI/AN, non-Hispanic",0,8
1382,Utah,2019,Overall,----0-<6 months,Female,"Black, non-Hispanic",3827.8,8
1383,Utah,2019,Overall,----0-<6 months,Female,Hispanic,2440.2,8
1384,Utah,2019,Overall,----0-<6 months,Female,"White, non-Hispanic",1464.6,8
1385,Utah,2019,Overall,----0-<6 months,Male,"A/PI, non-Hispanic",3460.2,8
1386,Utah,2019,Overall,----0-<6 months,Male,"AI/AN, non-Hispanic",0,8
1387,Utah,2019,Overall,----0-<6 months,Male,"Black, non-Hispanic",3603.6,8
1388,Utah,2019,Overall,----0-<6 months,Male,Hispanic,1941.7,8
1389,Utah,2019,Overall,----0-<6 months,Male,"White, non-Hispanic",2022.4,8
1390,Utah,2019,Overall,----1-<2 years,Female,"A/PI, non-Hispanic",1890.4,8
1391,Utah,2019,Overall,----1-<2 years,Female,"AI/AN, non-Hispanic",0,8
1392,Utah,2019,Overall,----1-<2 years,Female,"Black, non-Hispanic",0,8
1393,Utah,2019,Overall,----1-<2 years,Female,Hispanic,818.8,8
1394,Utah,2019,Overall,----1-<2 years,Female,"White, non-Hispanic",400.4,8
1395,Utah,2019,Overall,----1-<2 years,Male,"A/PI, non-Hispanic",2636.5,8
1396,Utah,2019,Overall,----1-<2 years,Male,"AI/AN, non-Hispanic",2564.1,8
1397,Utah,2019,Overall,----1-<2 years,Male,"Black, non-Hispanic",0,8
1398,Utah,2019,Overall,----1-<2 years,Male,Hispanic,658.2,8
1399,Utah,2019,Overall,----1-<2 years,Male,"White, non-Hispanic",392.7,8
1400,Utah,2019,Overall,----12-17 years,Female,"A/PI, non-Hispanic",0,8
1401,Utah,2019,Overall,----12-17 years,Female,"AI/AN, non-Hispanic",0,8
1402,Utah,2019,Overall,----12-17 years,Female,"Black, non-Hispanic",0,8
1403,Utah,2019,Overall,----12-17 years,Female,Hispanic,0,8
1404,Utah,2019,Overall,----12-17 years,Female,"White, non-Hispanic",11.9,8
1405,Utah,2019,Overall,----12-17 years,Male,"A/PI, non-Hispanic",0,8
1406,Utah,2019,Overall,----12-17 years,Male,"AI/AN, non-Hispanic",0,8
1407,Utah,2019,Overall,----12-17 years,Male,"Black, non-Hispanic",0,8
1408,Utah,2019,Overall,----12-17 years,Male,Hispanic,0,8
1409,Utah,2019,Overall,----12-17 years,Male,"White, non-Hispanic",0,8
1410,Utah,2019,Overall,----18-29 years,Female,"A/PI, non-Hispanic",0,8
1411,Utah,2019,Overall,----18-29 years,Female,"AI/AN, non-Hispanic",0,8
1412,Utah,2019,Overall,----18-29 years,Female,"Black, non-Hispanic",0,8
1413,Utah,2019,Overall,----18-29 years,Female,Hispanic,0,8
1414,Utah,2019,Overall,----18-29 years,Female,"White, non-Hispanic",1.4,8
1415,Utah,2019,Overall,----18-29 years,Male,"A/PI, non-Hispanic",0,8
1416,Utah,2019,Overall,----18-29 years,Male,"AI/AN, non-Hispanic",0,8
1417,Utah,2019,Overall,----18-29 years,Male,"Black, non-Hispanic",0,8
1418,Utah,2019,Overall,----18-29 years,Male,Hispanic,8.4,8
1419,Utah,2019,Overall,----18-29 years,Male,"White, non-Hispanic",1.4,8
1420,Utah,2019,Overall,----2-4 years,Female,"A/PI, non-Hispanic",756.6,8
1421,Utah,2019,Overall,----2-4 years,Female,"AI/AN, non-Hispanic",429.2,8
1422,Utah,2019,Overall,----2-4 years,Female,"Black, non-Hispanic",125.3,8
1423,Utah,2019,Overall,----2-4 years,Female,Hispanic,124.7,8
1424,Utah,2019,Overall,----2-4 years,Female,"White, non-Hispanic",116.8,8
1425,Utah,2019,Overall,----2-4 years,Male,"A/PI, non-Hispanic",134,8
1426,Utah,2019,Overall,----2-4 years,Male,"AI/AN, non-Hispanic",0,8
1427,Utah,2019,Overall,----2-4 years,Male,"Black, non-Hispanic",133,8
1428,Utah,2019,Overall,----2-4 years,Male,Hispanic,214.4,8
1429,Utah,2019,Overall,----2-4 years,Male,"White, non-Hispanic",126,8
1430,Utah,2019,Overall,----30-39 years,Female,"A/PI, non-Hispanic",0,8
1431,Utah,2019,Overall,----30-39 years,Female,"AI/AN, non-Hispanic",0,8
1432,Utah,2019,Overall,----30-39 years,Female,"Black, non-Hispanic",0,8
1433,Utah,2019,Overall,----30-39 years,Female,Hispanic,0,8
1434,Utah,2019,Overall,----30-39 years,Female,"White, non-Hispanic",0,8
1435,Utah,2019,Overall,----30-39 years,Male,"A/PI, non-Hispanic",0,8
1436,Utah,2019,Overall,----30-39 years,Male,"AI/AN, non-Hispanic",0,8
1437,Utah,2019,Overall,----30-39 years,Male,"Black, non-Hispanic",0,8
1438,Utah,2019,Overall,----30-39 years,Male,Hispanic,5.8,8
1439,Utah,2019,Overall,----30-39 years,Male,"White, non-Hispanic",6.1,8
1440,Utah,2019,Overall,----40-49 years,Female,"A/PI, non-Hispanic",0,8
1441,Utah,2019,Overall,----40-49 years,Female,"AI/AN, non-Hispanic",0,8
1442,Utah,2019,Overall,----40-49 years,Female,"Black, non-Hispanic",0,8
1443,Utah,2019,Overall,----40-49 years,Female,Hispanic,0,8
1444,Utah,2019,Overall,----40-49 years,Female,"White, non-Hispanic",3.7,8
1445,Utah,2019,Overall,----40-49 years,Male,"A/PI, non-Hispanic",0,8
1446,Utah,2019,Overall,----40-49 years,Male,"AI/AN, non-Hispanic",0,8
1447,Utah,2019,Overall,----40-49 years,Male,"Black, non-Hispanic",61,8
1448,Utah,2019,Overall,----40-49 years,Male,Hispanic,6.8,8
1449,Utah,2019,Overall,----40-49 years,Male,"White, non-Hispanic",1.8,8
1450,Utah,2019,Overall,----5-11 years,Female,"A/PI, non-Hispanic",57.6,8
1451,Utah,2019,Overall,----5-11 years,Female,"AI/AN, non-Hispanic",0,8
1452,Utah,2019,Overall,----5-11 years,Female,"Black, non-Hispanic",0,8
1453,Utah,2019,Overall,----5-11 years,Female,Hispanic,20.1,8
1454,Utah,2019,Overall,----5-11 years,Female,"White, non-Hispanic",15.7,8
1455,Utah,2019,Overall,----5-11 years,Male,"A/PI, non-Hispanic",0,8
1456,Utah,2019,Overall,----5-11 years,Male,"AI/AN, non-Hispanic",0,8
1457,Utah,2019,Overall,----5-11 years,Male,"Black, non-Hispanic",0,8
1458,Utah,2019,Overall,----5-11 years,Male,Hispanic,19.3,8
1459,Utah,2019,Overall,----5-11 years,Male,"White, non-Hispanic",17.3,8
1460,Utah,2019,Overall,----6-<12 months,Female,"A/PI, non-Hispanic",351.5,8
1461,Utah,2019,Overall,----6-<12 months,Female,"AI/AN, non-Hispanic",0,8
1462,Utah,2019,Overall,----6-<12 months,Female,"Black, non-Hispanic",956.9,8
1463,Utah,2019,Overall,----6-<12 months,Female,Hispanic,488,8
1464,Utah,2019,Overall,----6-<12 months,Female,"White, non-Hispanic",424,8
1465,Utah,2019,Overall,----6-<12 months,Male,"A/PI, non-Hispanic",3806.2,8
1466,Utah,2019,Overall,----6-<12 months,Male,"AI/AN, non-Hispanic",0,8
1467,Utah,2019,Overall,----6-<12 months,Male,"Black, non-Hispanic",2702.7,8
1468,Utah,2019,Overall,----6-<12 months,Male,Hispanic,554.8,8
1469,Utah,2019,Overall,----6-<12 months,Male,"White, non-Hispanic",404.5,8
1470,Utah,2019,Overall,----65-74 years,Female,"A/PI, non-Hispanic",49.9,8
1471,Utah,2019,Overall,----65-74 years,Female,"AI/AN, non-Hispanic",0,8
1472,Utah,2019,Overall,----65-74 years,Female,"Black, non-Hispanic",0,8
1473,Utah,2019,Overall,----65-74 years,Female,Hispanic,0,8
1474,Utah,2019,Overall,----65-74 years,Female,"White, non-Hispanic",19.4,8
1475,Utah,2019,Overall,----65-74 years,Male,"A/PI, non-Hispanic",0,8
1476,Utah,2019,Overall,----65-74 years,Male,"AI/AN, non-Hispanic",0,8
1477,Utah,2019,Overall,----65-74 years,Male,"Black, non-Hispanic",0,8
1478,Utah,2019,Overall,----65-74 years,Male,Hispanic,33.4,8
1479,Utah,2019,Overall,----65-74 years,Male,"White, non-Hispanic",40,8
1480,Utah,2019,Overall,----75-84 years,Female,"A/PI, non-Hispanic",0,8
1481,Utah,2019,Overall,----75-84 years,Female,"AI/AN, non-Hispanic",0,8
1482,Utah,2019,Overall,----75-84 years,Female,"Black, non-Hispanic",0,8
1483,Utah,2019,Overall,----75-84 years,Female,Hispanic,127.9,8
1484,Utah,2019,Overall,----75-84 years,Female,"White, non-Hispanic",78.2,8
1485,Utah,2019,Overall,----75-84 years,Male,"A/PI, non-Hispanic",160.3,8
1486,Utah,2019,Overall,----75-84 years,Male,"AI/AN, non-Hispanic",0,8
1487,Utah,2019,Overall,----75-84 years,Male,"Black, non-Hispanic",0,8
1488,Utah,2019,Overall,----75-84 years,Male,Hispanic,87.6,8
1489,Utah,2019,Overall,----75-84 years,Male,"White, non-Hispanic",49.9,8
1490,Utah,2019,Overall,----85+ years,Female,"A/PI, non-Hispanic",0,8
1491,Utah,2019,Overall,----85+ years,Female,"AI/AN, non-Hispanic",0,8
1492,Utah,2019,Overall,----85+ years,Female,"Black, non-Hispanic",0,8
1493,Utah,2019,Overall,----85+ years,Female,Hispanic,0,8
1494,Utah,2019,Overall,----85+ years,Female,"White, non-Hispanic",120.3,8
1495,Utah,2019,Overall,----85+ years,Male,"A/PI, non-Hispanic",460.8,8
1496,Utah,2019,Overall,----85+ years,Male,"AI/AN, non-Hispanic",0,8
1497,Utah,2019,Overall,----85+ years,Male,"Black, non-Hispanic",0,8
1498,Utah,2019,Overall,----85+ years,Male,Hispanic,0,8
1499,Utah,2019,Overall,----85+ years,Male,"White, non-Hispanic",105.5,8
1500,Colorado,2020,Overall,----0-<6 months,Female,"A/PI, non-Hispanic",225.2,8
1501,Colorado,2020,Overall,----0-<6 months,Female,"AI/AN, non-Hispanic",0,8
1502,Colorado,2020,Overall,----0-<6 months,Female,"Black, non-Hispanic",717.5,8
1503,Colorado,2020,Overall,----0-<6 months,Female,Hispanic,1290.8,8
1504,Colorado,2020,Overall,----0-<6 months,Female,"White, non-Hispanic",960.2,8
1505,Colorado,2020,Overall,----0-<6 months,Male,"A/PI, non-Hispanic",430.6,8
1506,Colorado,2020,Overall,----0-<6 months,Male,"AI/AN, non-Hispanic",0,8
1507,Colorado,2020,Overall,----0-<6 months,Male,"Black, non-Hispanic",1728.6,8
1508,Colorado,2020,Overall,----0-<6 months,Male,Hispanic,1791.3,8
1509,Colorado,2020,Overall,----0-<6 months,Male,"White, non-Hispanic",1075.3,8
1510,Colorado,2020,Overall,----1-<2 years,Female,"A/PI, non-Hispanic",456.6,8
1511,Colorado,2020,Overall,----1-<2 years,Female,"AI/AN, non-Hispanic",1052.6,8
1512,Colorado,2020,Overall,----1-<2 years,Female,"Black, non-Hispanic",587.2,8
1513,Colorado,2020,Overall,----1-<2 years,Female,Hispanic,376.5,8
1514,Colorado,2020,Overall,----1-<2 years,Female,"White, non-Hispanic",278.9,8
1515,Colorado,2020,Overall,----1-<2 years,Male,"A/PI, non-Hispanic",216.5,8
1516,Colorado,2020,Overall,----1-<2 years,Male,"AI/AN, non-Hispanic",0,8
1517,Colorado,2020,Overall,----1-<2 years,Male,"Black, non-Hispanic",473.2,8
1518,Colorado,2020,Overall,----1-<2 years,Male,Hispanic,289.4,8
1519,Colorado,2020,Overall,----1-<2 years,Male,"White, non-Hispanic",233.8,8
1520,Colorado,2020,Overall,----12-17 years,Female,"A/PI, non-Hispanic",0,8
1521,Colorado,2020,Overall,----12-17 years,Female,"AI/AN, non-Hispanic",0,8
1522,Colorado,2020,Overall,----12-17 years,Female,"Black, non-Hispanic",0,8
1523,Colorado,2020,Overall,----12-17 years,Female,Hispanic,0,8
1524,Colorado,2020,Overall,----12-17 years,Female,"White, non-Hispanic",0,8
1525,Colorado,2020,Overall,----12-17 years,Male,"A/PI, non-Hispanic",0,8
1526,Colorado,2020,Overall,----12-17 years,Male,"AI/AN, non-Hispanic",0,8
1527,Colorado,2020,Overall,----12-17 years,Male,"Black, non-Hispanic",0,8
1528,Colorado,2020,Overall,----12-17 years,Male,Hispanic,0,8
1529,Colorado,2020,Overall,----12-17 years,Male,"White, non-Hispanic",1.7,8
1530,Colorado,2020,Overall,----18-29 years,Female,"A/PI, non-Hispanic",0,8
1531,Colorado,2020,Overall,----18-29 years,Female,"AI/AN, non-Hispanic",0,8
1532,Colorado,2020,Overall,----18-29 years,Female,"Black, non-Hispanic",0,8
1533,Colorado,2020,Overall,----18-29 years,Female,Hispanic,3,8
1534,Colorado,2020,Overall,----18-29 years,Female,"White, non-Hispanic",0,8
1535,Colorado,2020,Overall,----18-29 years,Male,"A/PI, non-Hispanic",0,8
1536,Colorado,2020,Overall,----18-29 years,Male,"AI/AN, non-Hispanic",0,8
1537,Colorado,2020,Overall,----18-29 years,Male,"Black, non-Hispanic",0,8
1538,Colorado,2020,Overall,----18-29 years,Male,Hispanic,1.4,8
1539,Colorado,2020,Overall,----18-29 years,Male,"White, non-Hispanic",0,8
1540,Colorado,2020,Overall,----2-4 years,Female,"A/PI, non-Hispanic",241.2,8
1541,Colorado,2020,Overall,----2-4 years,Female,"AI/AN, non-Hispanic",0,8
1542,Colorado,2020,Overall,----2-4 years,Female,"Black, non-Hispanic",73.3,8
1543,Colorado,2020,Overall,----2-4 years,Female,Hispanic,149.7,8
1544,Colorado,2020,Overall,----2-4 years,Female,"White, non-Hispanic",106.5,8
1545,Colorado,2020,Overall,----2-4 years,Male,"A/PI, non-Hispanic",136.5,8
1546,Colorado,2020,Overall,----2-4 years,Male,"AI/AN, non-Hispanic",406.5,8
1547,Colorado,2020,Overall,----2-4 years,Male,"Black, non-Hispanic",220,8
1548,Colorado,2020,Overall,----2-4 years,Male,Hispanic,171.9,8
1549,Colorado,2020,Overall,----2-4 years,Male,"White, non-Hispanic",113.6,8
1550,Colorado,2020,Overall,----30-39 years,Female,"A/PI, non-Hispanic",0,8
1551,Colorado,2020,Overall,----30-39 years,Female,"AI/AN, non-Hispanic",66,8
1552,Colorado,2020,Overall,----30-39 years,Female,"Black, non-Hispanic",0,8
1553,Colorado,2020,Overall,----30-39 years,Female,Hispanic,1.9,8
1554,Colorado,2020,Overall,----30-39 years,Female,"White, non-Hispanic",3.3,8
1555,Colorado,2020,Overall,----30-39 years,Male,"A/PI, non-Hispanic",7.1,8
1556,Colorado,2020,Overall,----30-39 years,Male,"AI/AN, non-Hispanic",0,8
1557,Colorado,2020,Overall,----30-39 years,Male,"Black, non-Hispanic",0,8
1558,Colorado,2020,Overall,----30-39 years,Male,Hispanic,1.8,8
1559,Colorado,2020,Overall,----30-39 years,Male,"White, non-Hispanic",3.1,8
1560,Colorado,2020,Overall,----40-49 years,Female,"A/PI, non-Hispanic",8.2,8
1561,Colorado,2020,Overall,----40-49 years,Female,"AI/AN, non-Hispanic",0,8
1562,Colorado,2020,Overall,----40-49 years,Female,"Black, non-Hispanic",0,8
1563,Colorado,2020,Overall,----40-49 years,Female,Hispanic,6.7,8
1564,Colorado,2020,Overall,----40-49 years,Female,"White, non-Hispanic",0,8
1565,Colorado,2020,Overall,----40-49 years,Male,"A/PI, non-Hispanic",0,8
1566,Colorado,2020,Overall,----40-49 years,Male,"AI/AN, non-Hispanic",0,8
1567,Colorado,2020,Overall,----40-49 years,Male,"Black, non-Hispanic",7.8,8
1568,Colorado,2020,Overall,----40-49 years,Male,Hispanic,2.1,8
1569,Colorado,2020,Overall,----40-49 years,Male,"White, non-Hispanic",4.7,8
1570,Colorado,2020,Overall,----5-11 years,Female,"A/PI, non-Hispanic",29.9,8
1571,Colorado,2020,Overall,----5-11 years,Female,"AI/AN, non-Hispanic",154.6,8
1572,Colorado,2020,Overall,----5-11 years,Female,"Black, non-Hispanic",0,8
1573,Colorado,2020,Overall,----5-11 years,Female,Hispanic,2.5,8
1574,Colorado,2020,Overall,----5-11 years,Female,"White, non-Hispanic",11.4,8
1575,Colorado,2020,Overall,----5-11 years,Male,"A/PI, non-Hispanic",29.9,8
1576,Colorado,2020,Overall,----5-11 years,Male,"AI/AN, non-Hispanic",0,8
1577,Colorado,2020,Overall,----5-11 years,Male,"Black, non-Hispanic",0,8
1578,Colorado,2020,Overall,----5-11 years,Male,Hispanic,19.6,8
1579,Colorado,2020,Overall,----5-11 years,Male,"White, non-Hispanic",7.7,8
1580,Colorado,2020,Overall,----6-<12 months,Female,"A/PI, non-Hispanic",225.2,8
1581,Colorado,2020,Overall,----6-<12 months,Female,"AI/AN, non-Hispanic",0,8
1582,Colorado,2020,Overall,----6-<12 months,Female,"Black, non-Hispanic",358.7,8
1583,Colorado,2020,Overall,----6-<12 months,Female,Hispanic,455.6,8
1584,Colorado,2020,Overall,----6-<12 months,Female,"White, non-Hispanic",562.1,8
1585,Colorado,2020,Overall,----6-<12 months,Male,"A/PI, non-Hispanic",0,8
1586,Colorado,2020,Overall,----6-<12 months,Male,"AI/AN, non-Hispanic",0,8
1587,Colorado,2020,Overall,----6-<12 months,Male,"Black, non-Hispanic",1382.9,8
1588,Colorado,2020,Overall,----6-<12 months,Male,Hispanic,511.8,8
1589,Colorado,2020,Overall,----6-<12 months,Male,"White, non-Hispanic",448,8
1590,Colorado,2020,Overall,----65-74 years,Female,"A/PI, non-Hispanic",19.9,8
1591,Colorado,2020,Overall,----65-74 years,Female,"AI/AN, non-Hispanic",0,8
1592,Colorado,2020,Overall,----65-74 years,Female,"Black, non-Hispanic",0,8
1593,Colorado,2020,Overall,----65-74 years,Female,Hispanic,44.5,8
1594,Colorado,2020,Overall,----65-74 years,Female,"White, non-Hispanic",21,8
1595,Colorado,2020,Overall,----65-74 years,Male,"A/PI, non-Hispanic",0,8
1596,Colorado,2020,Overall,----65-74 years,Male,"AI/AN, non-Hispanic",357.8,8
1597,Colorado,2020,Overall,----65-74 years,Male,"Black, non-Hispanic",35,8
1598,Colorado,2020,Overall,----65-74 years,Male,Hispanic,22.6,8
1599,Colorado,2020,Overall,----65-74 years,Male,"White, non-Hispanic",24.7,8
1600,Colorado,2020,Overall,----75-84 years,Female,"A/PI, non-Hispanic",0,8
1601,Colorado,2020,Overall,----75-84 years,Female,"AI/AN, non-Hispanic",0,8
1602,Colorado,2020,Overall,----75-84 years,Female,"Black, non-Hispanic",70.6,8
1603,Colorado,2020,Overall,----75-84 years,Female,Hispanic,98.1,8
1604,Colorado,2020,Overall,----75-84 years,Female,"White, non-Hispanic",63.6,8
1605,Colorado,2020,Overall,----75-84 years,Male,"A/PI, non-Hispanic",172.4,8
1606,Colorado,2020,Overall,----75-84 years,Male,"AI/AN, non-Hispanic",0,8
1607,Colorado,2020,Overall,----75-84 years,Male,"Black, non-Hispanic",49.9,8
1608,Colorado,2020,Overall,----75-84 years,Male,Hispanic,56.1,8
1609,Colorado,2020,Overall,----75-84 years,Male,"White, non-Hispanic",62.6,8
1610,Colorado,2020,Overall,----85+ years,Female,"A/PI, non-Hispanic",0,8
1611,Colorado,2020,Overall,----85+ years,Female,"AI/AN, non-Hispanic",0,8
1612,Colorado,2020,Overall,----85+ years,Female,"Black, non-Hispanic",84.7,8
1613,Colorado,2020,Overall,----85+ years,Female,Hispanic,36.1,8
1614,Colorado,2020,Overall,----85+ years,Female,"White, non-Hispanic",161.2,8
1615,Colorado,2020,Overall,----85+ years,Male,"A/PI, non-Hispanic",174.8,8
1616,Colorado,2020,Overall,----85+ years,Male,"AI/AN, non-Hispanic",0,8
1617,Colorado,2020,Overall,----85+ years,Male,"Black, non-Hispanic",0,8
1618,Colorado,2020,Overall,----85+ years,Male,Hispanic,62.3,8
1619,Colorado,2020,Overall,----85+ years,Male,"White, non-Hispanic",81.5,8
1620,Connecticut,2020,Overall,----0-<6 months,Female,"A/PI, non-Hispanic",2020.2,1
1621,Connecticut,2020,Overall,----0-<6 months,Female,"AI/AN, non-Hispanic",0,1
1622,Connecticut,2020,Overall,----0-<6 months,Female,"Black, non-Hispanic",582.2,1
1623,Connecticut,2020,Overall,----0-<6 months,Female,Hispanic,756.4,1
1624,Connecticut,2020,Overall,----0-<6 months,Female,"White, non-Hispanic",853.3,1
1625,Connecticut,2020,Overall,----0-<6 months,Male,"A/PI, non-Hispanic",930.2,1
1626,Connecticut,2020,Overall,----0-<6 months,Male,"AI/AN, non-Hispanic",0,1
1627,Connecticut,2020,Overall,----0-<6 months,Male,"Black, non-Hispanic",1697.3,1
1628,Connecticut,2020,Overall,----0-<6 months,Male,Hispanic,1013,1
1629,Connecticut,2020,Overall,----0-<6 months,Male,"White, non-Hispanic",1111.1,1
1630,Connecticut,2020,Overall,----1-<2 years,Female,"A/PI, non-Hispanic",0,1
1631,Connecticut,2020,Overall,----1-<2 years,Female,"AI/AN, non-Hispanic",0,1
1632,Connecticut,2020,Overall,----1-<2 years,Female,"Black, non-Hispanic",284.1,1
1633,Connecticut,2020,Overall,----1-<2 years,Female,Hispanic,72.9,1
1634,Connecticut,2020,Overall,----1-<2 years,Female,"White, non-Hispanic",266.1,1
1635,Connecticut,2020,Overall,----1-<2 years,Male,"A/PI, non-Hispanic",1357.5,1
1636,Connecticut,2020,Overall,----1-<2 years,Male,"AI/AN, non-Hispanic",0,1
1637,Connecticut,2020,Overall,----1-<2 years,Male,"Black, non-Hispanic",406.5,1
1638,Connecticut,2020,Overall,----1-<2 years,Male,Hispanic,274.2,1
1639,Connecticut,2020,Overall,----1-<2 years,Male,"White, non-Hispanic",203.8,1
1640,Connecticut,2020,Overall,----12-17 years,Female,"A/PI, non-Hispanic",0,1
1641,Connecticut,2020,Overall,----12-17 years,Female,"AI/AN, non-Hispanic",0,1
1642,Connecticut,2020,Overall,----12-17 years,Female,"Black, non-Hispanic",0,1
1643,Connecticut,2020,Overall,----12-17 years,Female,Hispanic,0,1
1644,Connecticut,2020,Overall,----12-17 years,Female,"White, non-Hispanic",0,1
1645,Connecticut,2020,Overall,----12-17 years,Male,"A/PI, non-Hispanic",0,1
1646,Connecticut,2020,Overall,----12-17 years,Male,"AI/AN, non-Hispanic",0,1
1647,Connecticut,2020,Overall,----12-17 years,Male,"Black, non-Hispanic",0,1
1648,Connecticut,2020,Overall,----12-17 years,Male,Hispanic,0,1
1649,Connecticut,2020,Overall,----12-17 years,Male,"White, non-Hispanic",0,1
1650,Connecticut,2020,Overall,----18-29 years,Female,"A/PI, non-Hispanic",0,1
1651,Connecticut,2020,Overall,----18-29 years,Female,"AI/AN, non-Hispanic",0,1
1652,Connecticut,2020,Overall,----18-29 years,Female,"Black, non-Hispanic",0,1
1653,Connecticut,2020,Overall,----18-29 years,Female,Hispanic,6,1
1654,Connecticut,2020,Overall,----18-29 years,Female,"White, non-Hispanic",0,1
1655,Connecticut,2020,Overall,----18-29 years,Male,"A/PI, non-Hispanic",0,1
1656,Connecticut,2020,Overall,----18-29 years,Male,"AI/AN, non-Hispanic",0,1
1657,Connecticut,2020,Overall,----18-29 years,Male,"Black, non-Hispanic",0,1
1658,Connecticut,2020,Overall,----18-29 years,Male,Hispanic,5.8,1
1659,Connecticut,2020,Overall,----18-29 years,Male,"White, non-Hispanic",0,1
1660,Connecticut,2020,Overall,----2-4 years,Female,"A/PI, non-Hispanic",0,1
1661,Connecticut,2020,Overall,----2-4 years,Female,"AI/AN, non-Hispanic",0,1
1662,Connecticut,2020,Overall,----2-4 years,Female,"Black, non-Hispanic",48,1
1663,Connecticut,2020,Overall,----2-4 years,Female,Hispanic,68.8,1
1664,Connecticut,2020,Overall,----2-4 years,Female,"White, non-Hispanic",49.2,1
1665,Connecticut,2020,Overall,----2-4 years,Male,"A/PI, non-Hispanic",0,1
1666,Connecticut,2020,Overall,----2-4 years,Male,"AI/AN, non-Hispanic",0,1
1667,Connecticut,2020,Overall,----2-4 years,Male,"Black, non-Hispanic",89.4,1
1668,Connecticut,2020,Overall,----2-4 years,Male,Hispanic,161.8,1
1669,Connecticut,2020,Overall,----2-4 years,Male,"White, non-Hispanic",32.3,1
1670,Connecticut,2020,Overall,----30-39 years,Female,"A/PI, non-Hispanic",0,1
1671,Connecticut,2020,Overall,----30-39 years,Female,"AI/AN, non-Hispanic",0,1
1672,Connecticut,2020,Overall,----30-39 years,Female,"Black, non-Hispanic",0,1
1673,Connecticut,2020,Overall,----30-39 years,Female,Hispanic,7.8,1
1674,Connecticut,2020,Overall,----30-39 years,Female,"White, non-Hispanic",0,1
1675,Connecticut,2020,Overall,----30-39 years,Male,"A/PI, non-Hispanic",0,1
1676,Connecticut,2020,Overall,----30-39 years,Male,"AI/AN, non-Hispanic",0,1
1677,Connecticut,2020,Overall,----30-39 years,Male,"Black, non-Hispanic",0,1
1678,Connecticut,2020,Overall,----30-39 years,Male,Hispanic,0,1
1679,Connecticut,2020,Overall,----30-39 years,Male,"White, non-Hispanic",3.3,1
1680,Connecticut,2020,Overall,----40-49 years,Female,"A/PI, non-Hispanic",0,1
1681,Connecticut,2020,Overall,----40-49 years,Female,"AI/AN, non-Hispanic",0,1
1682,Connecticut,2020,Overall,----40-49 years,Female,"Black, non-Hispanic",0,1
1683,Connecticut,2020,Overall,----40-49 years,Female,Hispanic,8.5,1
1684,Connecticut,2020,Overall,----40-49 years,Female,"White, non-Hispanic",3.5,1
1685,Connecticut,2020,Overall,----40-49 years,Male,"A/PI, non-Hispanic",0,1
1686,Connecticut,2020,Overall,----40-49 years,Male,"AI/AN, non-Hispanic",0,1
1687,Connecticut,2020,Overall,----40-49 years,Male,"Black, non-Hispanic",0,1
1688,Connecticut,2020,Overall,----40-49 years,Male,Hispanic,19.1,1
1689,Connecticut,2020,Overall,----40-49 years,Male,"White, non-Hispanic",0,1
1690,Connecticut,2020,Overall,----5-11 years,Female,"A/PI, non-Hispanic",74.3,1
1691,Connecticut,2020,Overall,----5-11 years,Female,"AI/AN, non-Hispanic",0,1
1692,Connecticut,2020,Overall,----5-11 years,Female,"Black, non-Hispanic",0,1
1693,Connecticut,2020,Overall,----5-11 years,Female,Hispanic,10.3,1
1694,Connecticut,2020,Overall,----5-11 years,Female,"White, non-Hispanic",13.6,1
1695,Connecticut,2020,Overall,----5-11 years,Male,"A/PI, non-Hispanic",0,1
1696,Connecticut,2020,Overall,----5-11 years,Male,"AI/AN, non-Hispanic",0,1
1697,Connecticut,2020,Overall,----5-11 years,Male,"Black, non-Hispanic",17.6,1
1698,Connecticut,2020,Overall,----5-11 years,Male,Hispanic,29.2,1
1699,Connecticut,2020,Overall,----5-11 years,Male,"White, non-Hispanic",19.3,1
1700,Connecticut,2020,Overall,----6-<12 months,Female,"A/PI, non-Hispanic",0,1
1701,Connecticut,2020,Overall,----6-<12 months,Female,"AI/AN, non-Hispanic",0,1
1702,Connecticut,2020,Overall,----6-<12 months,Female,"Black, non-Hispanic",0,1
1703,Connecticut,2020,Overall,----6-<12 months,Female,Hispanic,302.6,1
1704,Connecticut,2020,Overall,----6-<12 months,Female,"White, non-Hispanic",640,1
1705,Connecticut,2020,Overall,----6-<12 months,Male,"A/PI, non-Hispanic",0,1
